package_name,registry,label,EACCES_count,EEXIST_count,EINVAL_count,ENETUNREACH_count,ENOENT_count,ENOTDIR_count,ETIMEDOUT_count,bind_count,brk_count,chmod_path_count,clone3_count,clone_count,close_count,connect_count,connect_ipv4_count,connect_ipv6_count,connect_unix_socket_count,early_chmod_count,early_connect_count,early_execve_count,early_file_count,early_memory_count,early_network_count,early_other_count,early_permission_count,early_process_count,early_write_count,error_unique_count,exec_downloader_count,exec_python_tool_count,exec_ratio,exec_remote_tool_count,exec_shell_count,execve_count,faccessat_count,failed_connect_count,failed_connect_ratio,failed_execve_count,failed_execve_ratio,failed_open_count,failed_open_ratio,failed_syscall_count,failed_syscall_ratio,fchmodat_count,file_ratio,file_syscall_count,first_chmod_offset,first_connect_offset,first_sensitive_path_offset,fstat_count,futex_count,getdents64_count,getrandom_count,hidden_path_count,home_path_count,late_chmod_count,late_execve_count,late_file_count,late_memory_count,late_other_count,late_permission_count,late_process_count,late_write_count,max_syscalls_in_one_process,memory_ratio,memory_syscall_count,middle_chmod_count,middle_connect_count,middle_execve_count,middle_file_count,middle_memory_count,middle_network_count,middle_other_count,middle_permission_count,middle_process_count,middle_write_count,mkdirat_count,mmap_count,mprotect_count,munmap_count,network_ratio,network_syscall_count,newfstatat_count,nonstandard_port_count,num_processes_with_connect,num_processes_with_shell,openat_count,path_total_count,permission_ratio,permission_syscall_count,port_443_count,port_80_count,process_ratio,process_syscall_count,read_count,readlinkat_count,recvfrom_count,recvmsg_count,renameat_count,sendto_count,sensitive_path_count,sequence_token_count,sequence_truncated,shell_plus_network,shell_plus_sensitive_path,socket_count,spawned_shell,statx_count,successful_connect_count,syscall_rate_per_second,tmp_chmod_count,tmp_exec_count,tmp_path_count,tmp_write_open_count,total_syscalls,touched_env_file,touched_git_config,touched_ssh,unique_ip_count,unique_port_count,unique_syscalls,unlinkat_count,uses_base64_keyword,uses_curl_shell_pattern,uses_wget_shell_pattern,wait4_count,write_count,write_open_count,write_ratio
aiowowapi-2.1.4,pypi,0,0,43,3,0,711,0,0,1,187,20,0,21,1886,0,0,0,0,26,0,20,19454,1664,2,858,26,115,188,7,0,3,0.0009041182586682,0,0,20,15,0,0.0,5,0.25,100,0.0544365813826891,2126,0.0961077708964332,26,0.8795262420324579,19456,8.615627000000131,-1.0,3.915271999999732,2809,48,458,23,5725,7007,0,0,2,0,0,0,0,0,22121,0.075222639121197,1664,0,0,0,0,0,0,0,0,0,0,71,829,262,385,9.04118258668234e-05,2,5718,0,0,0,1837,7926,0.0011753537362687,26,0,0,0.0051986799873423,115,2627,9,0,0,13,0,1,22121,0,0,0,1,0,0,0,1.091833443725949e-09,20,6,1209,67,22121,0,0,0,0,0,54,69,0,0,0,30,188,72,0.0084987116314813
colors-print-0.0.6,pypi,0,0,24,3,0,683,0,0,1,185,9,0,21,1859,0,0,0,0,14,0,20,18988,1625,2,793,14,115,108,7,0,3,0.000928548214866,0,0,20,15,0,0.0,5,0.25,100,0.0551571980143408,2024,0.0939690793444449,14,0.8816565300153211,18990,8.737866999996186,-1.0,4.01732799999445,2780,48,532,23,5852,6955,0,0,2,0,0,0,0,0,21539,0.0754445424578671,1625,0,0,0,0,0,0,0,0,0,0,47,810,262,367,9.28548214866057e-05,2,5635,0,0,0,1813,7627,0.0006499837504062,14,0,0,0.0053391522354798,115,2507,9,0,0,8,0,1,21539,0,0,0,1,0,0,0,1.0631074814884923e-09,9,6,1022,36,21539,0,0,0,0,0,54,43,0,0,0,30,108,41,0.0050141603602767
cryptocompaare-0.1,pypi,1,0,9,3,0,643,0,0,1,201,5,0,21,1785,0,0,0,0,5,0,20,18187,1834,2,721,5,115,75,6,0,3,0.0009584970765839,0,0,20,15,0,0.0,5,0.25,100,0.0574382538770821,1924,0.0922074187673727,5,0.8717051662992428,18189,8.67754799999966,-1.0,4.00763200000074,2692,48,482,23,5848,6688,0,0,2,0,0,0,0,0,20866,0.0878941819227451,1834,0,0,0,0,0,0,0,0,0,0,28,906,262,464,9.584970765839164e-05,2,5360,0,0,0,1741,7356,0.0002396242691459,5,0,0,0.0055113581903575,115,2444,9,0,0,3,0,1,20866,0,0,0,1,0,0,0,1.0298899994190132e-09,5,6,765,18,20866,0,0,0,0,0,54,31,0,0,0,30,75,23,0.0035943640371896
asyncio-box-1.4.6,pypi,1,0,35,3,0,686,0,0,1,204,14,0,21,1863,1,1,0,0,14,1,20,19231,1659,4,835,14,127,150,7,0,3,0.0009144111192392,0,0,20,15,1,1.0,5,0.25,102,0.056043956043956,2079,0.0950530358449158,14,0.8793434528163863,19233,8.520666000000006,9.168857000000004,3.898457000000008,2797,70,440,26,5766,6987,0,0,2,0,0,0,0,0,21872,0.0758504023408924,1659,0,0,0,0,0,0,0,0,0,0,55,816,270,368,0.0001828822238478,4,5647,1,1,0,1820,7668,0.0006400877834674,14,0,0,0.0058065106071689,127,2652,9,0,0,11,0,1,21872,0,0,0,2,0,0,0,1.079543469019636e-09,14,6,1140,53,21872,0,0,0,0,1,55,52,0,0,0,30,150,58,0.006858083394294
colorama-0.4.6rc1,pypi,0,0,241,68,5,1371,0,0,4,303,20,2,38,3317,23,9,5,2,20,23,30,36835,3074,75,962,36,268,480,10,0,5,0.0007272374672743,0,0,30,24,9,0.391304347826087,6,0.2,175,0.055379746835443,4286,0.1038979928245903,20,0.8929748860661302,36837,4.583018999999695,9.13781899999958,4.022602000000006,4740,145,764,40,9380,13311,0,0,2,0,0,0,0,0,41252,0.074517599146708,3074,0,0,0,0,0,0,0,0,0,0,355,1531,390,848,0.0018180936681857,75,10603,0,1,0,3160,14557,0.0008726849607291,36,12,0,0.0064966547076505,268,4468,76,4,6,141,2,2,41252,0,0,0,13,0,0,14,2.0360884782414976e-09,20,6,3862,364,41252,0,0,0,5,2,69,432,0,0,0,56,480,370,0.011635799476389
chillie-1.0.0,pypi,1,0,74,3,0,803,56,0,1,196,24,0,21,2075,0,0,0,0,24,0,20,21856,2023,2,932,24,115,250,8,0,3,0.0008014747134727,0,0,20,15,0,0.0,5,0.25,159,0.0761494252873563,2452,0.098260799871764,24,0.8759317143544121,21858,9.934607999995931,-1.0,4.080440000005183,3106,62,520,23,6280,7871,0,0,2,0,0,0,0,0,24954,0.0810691672677727,2023,0,0,0,0,0,0,0,0,0,0,95,1009,276,541,8.014747134727899e-05,2,6487,0,0,0,2088,8573,0.0009617696561673,24,0,0,0.0046084796024685,115,2955,9,0,0,20,0,1,24954,0,0,0,1,0,0,0,1.2316627574918223e-09,24,6,1510,100,24954,0,0,0,0,0,55,92,0,0,0,30,250,105,0.0100184339184098
builderknower2-0.1.13,pypi,1,0,23,3,0,654,0,0,1,204,7,2,23,1863,0,0,0,0,7,0,24,18838,1783,2,831,7,137,99,7,0,3,0.0011111111111111,0,2,24,19,0,0.0,5,0.2083333333333333,103,0.0567805953693495,1992,0.0922222222222222,7,0.8722222222222222,18840,8.660477000000014,-1.0,3.9610649999999614,2779,50,508,27,5868,6878,0,0,2,0,0,0,0,0,21600,0.0825462962962963,1783,0,0,0,0,0,0,0,0,0,0,42,880,278,420,9.25925925925926e-05,2,5535,0,0,1,1814,7581,0.000324074074074,7,0,0,0.0063425925925925,137,2504,9,0,0,4,0,1,21600,0,0,1,1,1,0,0,1.0661182759307028e-09,7,7,931,33,21600,0,0,0,0,0,55,39,0,0,0,36,99,38,0.0045833333333333
BeautifulSoup-new-3.0.0,pypi,1,0,74,3,0,783,56,0,1,203,24,0,21,2043,0,0,0,0,24,0,20,21595,1865,2,933,24,115,250,8,0,3,0.0008151287903488,0,0,20,15,0,0.0,5,0.25,159,0.0773346303501945,2431,0.0990789044669057,24,0.8802168242582328,21597,9.764243000012357,-1.0,4.010108000002219,3072,62,460,23,6153,7745,0,0,2,0,0,0,0,0,24536,0.0760107597000326,1865,0,0,0,0,0,0,0,0,0,0,95,923,276,462,8.151287903488751e-05,2,6394,0,0,0,2056,8447,0.0009781545484186,24,0,0,0.004686990544506,115,2951,9,0,0,20,0,1,24536,0,0,0,1,0,0,0,1.211031393846037e-09,24,6,1511,100,24536,0,0,0,0,0,55,92,0,0,0,30,250,105,0.0101891098793609
bobotosoji-1.0.0,pypi,1,0,18,3,0,647,0,0,1,205,6,1,23,1875,6,1,1,4,6,6,23,18781,1994,28,911,6,136,81,8,1,3,0.0010522463171378,0,2,23,20,4,0.6666666666666666,5,0.217391304347826,108,0.0591780821917808,1980,0.0905846829536096,6,0.8593192423826517,18783,9.118847999998252,9.285717000006116,4.020317999995314,2794,86,434,27,5863,6794,0,0,2,0,0,0,0,0,21858,0.0912251807118675,1994,0,0,0,0,0,0,0,0,0,0,38,978,348,462,0.0012809955165156,28,5458,0,1,1,1825,7551,0.0002744990392533,6,0,2,0.0062219782230762,136,2559,9,0,0,4,0,1,21858,0,1,1,7,1,0,2,1.078852470771492e-09,6,6,858,26,21858,0,0,0,1,1,63,35,0,1,0,34,81,32,0.0037057370299203
curl_arguments_url-0.1.4,pypi,0,0,38,3,0,687,0,0,1,187,15,0,21,1901,0,0,0,0,15,0,20,19506,1675,2,815,17,115,163,7,0,3,0.0009036688957166,0,0,20,15,0,0.0,5,0.25,100,0.0539083557951482,2093,0.0945689499367431,15,0.8814386408819809,19508,8.957052999998268,-1.0,4.0085739999994985,2834,48,528,23,5860,7078,0,0,2,0,0,0,0,0,22132,0.075682270016266,1675,0,0,0,0,0,0,0,0,0,0,62,833,262,392,9.036688957166094e-05,2,5733,0,0,0,1855,7756,0.0007681185613591,17,0,0,0.0051960961503705,115,2606,9,0,0,10,0,1,22132,0,0,0,1,0,0,0,1.092376377124626e-09,15,6,1137,56,22132,0,0,0,0,0,56,57,0,1,0,30,163,61,0.0073649015000903
deposit_gui-1.6.30,pypi,0,0,1442,58,5,5503,0,0,4,443,36,4,42,7543,22,9,5,2,689,22,53,89591,2561,75,4207,709,1047,3528,10,0,5,0.000539758839824,12,0,53,34,9,0.4090909090909091,28,0.5283018867924528,941,0.1181567051732797,13014,0.1325362554994296,689,0.9124266742708164,89593,4.759775999991689,9.929438999999547,3.990741000001435,10570,269,1458,61,11100,29288,0,0,2,0,0,0,0,1,98192,0.0260815545054586,2561,0,0,0,0,0,0,0,0,0,0,1723,1112,484,521,0.0007638096789962,75,24158,0,1,0,7964,31158,0.0072205474987779,709,12,0,0.0106627831187876,1047,10405,68,4,6,560,2,32,50000,1,0,0,14,0,0,13,0.0007320552602725,36,18,18135,1651,98192,0,1,0,5,2,74,1984,0,0,0,60,3529,1658,0.0359397914290369
discord.http-1.3.9,pypi,0,0,856,58,5,3469,0,0,4,445,24,2,36,5138,23,9,5,2,66,23,26,59584,4167,75,1974,74,403,1485,10,0,5,0.0003922811146818,0,0,26,22,9,0.391304347826087,4,0.1538461538461538,768,0.1380798274002157,8316,0.1254696057574797,66,0.8990177884397773,59586,19.29849999999999,8.94739899999999,3.8326629999999966,7487,197,1070,43,10197,21948,0,0,2,0,0,0,0,1,66279,0.0628705924953605,4167,0,0,0,0,0,0,0,0,0,0,1028,1905,464,1351,0.0011315801385054,75,16607,0,1,0,5562,23493,0.0011164924033253,74,12,0,0.006080357277569,403,6944,68,4,6,402,2,2,50000,1,0,0,13,0,0,14,0.0004938177053453,24,6,11651,999,66279,0,0,0,5,2,71,1158,0,0,0,54,1486,1003,0.0224203744775871
at-hackerspace-0.2.0,pypi,0,0,37,3,0,694,0,0,1,186,15,0,21,1867,0,0,0,0,16,0,20,19085,1664,2,793,18,115,142,6,0,3,0.0009225517782185,0,0,20,15,0,0.0,5,0.25,101,0.0555555555555555,2066,0.0952995986899764,16,0.8804372895428756,19087,4.454795999999988,-1.0,3.95197300000018,2787,48,498,23,5858,6975,0,0,2,0,0,0,0,0,21679,0.0767563079477835,1664,0,0,0,0,0,0,0,0,0,0,62,830,262,385,9.225517782185524e-05,2,5594,0,0,0,1818,7649,0.0008302966003966,18,0,0,0.0053046727247566,115,2537,9,0,0,9,0,1,21679,0,0,0,1,0,0,0,1.0700175049278276e-09,15,6,1042,52,21679,0,0,0,0,0,56,65,0,0,0,30,142,57,0.0065501176253517
colprama-1.0.0,pypi,1,0,2239,184,20,8828,0,0,13,1316,64,9,93,13128,89,36,20,8,93,89,65,152415,11617,294,4654,121,860,3323,10,0,14,0.0003824271770402,0,0,65,55,36,0.4044943820224719,10,0.1538461538461538,2085,0.146397977812105,21373,0.1257479393058652,93,0.8967681961792583,152421,18.26719800000137,8.891744000000472,3.871316000004299,19000,621,2982,116,27423,57903,0,0,6,0,0,0,0,3,169967,0.0683485617796395,11617,0,0,0,0,0,0,0,0,0,0,2720,5232,1248,3820,0.0017297475392282,294,42575,0,1,0,14242,61275,0.000711902898798,121,48,0,0.005059805726994,860,17710,212,16,24,1083,8,5,50000,1,0,0,52,0,0,53,0.001266682838079,64,15,30288,2650,169967,0,0,0,6,2,75,3136,0,0,0,138,3326,2660,0.0195685044743979
a_n_plus_b-0.1.0,pypi,0,0,237,58,5,1379,0,0,4,304,19,3,36,3288,22,9,5,2,0,0,13,10858,821,2,494,0,84,27,10,0,5,0.0006431345387983,0,0,26,22,9,0.4090909090909091,4,0.1538461538461538,178,0.0567059573112456,4310,0.1066119177777228,19,0.9078338734014396,36701,12.88112000000001,8.586536000000024,3.889591999999993,4734,146,752,48,9184,13471,8,3,10268,578,489,12,44,88,40427,0.0480866747470749,1944,11,22,10,15575,545,73,431,21,132,343,360,877,368,393,0.0018551957849951,75,10781,0,1,0,3139,14693,0.0008162861453978,33,12,0,0.0064313453879832,260,4429,66,4,6,153,2,2,40427,0,0,0,14,0,0,13,2000.826224874406,19,6,4207,366,40427,0,0,0,5,2,70,466,0,0,0,54,458,370,0.0113290622603705
capmonsstercloudclient-1.0.0,pypi,1,0,2239,184,20,8825,0,0,13,1333,64,9,93,13122,90,36,20,8,93,90,65,152282,11647,294,4622,121,860,3323,10,0,14,0.0003827311696264,0,0,65,55,36,0.4,10,0.1538461538461538,2082,0.1462386738779237,21340,0.1256535870742851,93,0.8966979132318997,152288,18.24214000000211,8.951871000012034,3.907664000013028,18990,623,2982,116,27418,57898,0,0,6,0,0,0,0,3,169832,0.0685795374252202,11647,0,0,0,0,0,0,0,0,0,0,2720,5238,1248,3824,0.0017311225210796,294,42580,0,1,0,14237,61280,0.0007124687926892,121,48,0,0.00506382778275,860,17605,212,16,24,1083,8,5,50000,1,0,0,51,0,0,54,0.0012660439647501,64,15,30288,2650,169832,0,0,0,5,2,72,3136,0,0,0,138,3326,2660,0.0195840595411936
custoqtkinter-1.0.0,pypi,1,0,2239,184,20,8824,0,0,13,1321,64,9,93,13128,88,36,20,8,93,88,65,152387,11636,294,4638,121,860,3323,10,0,14,0.000382483435525,0,0,65,55,36,0.4090909090909091,10,0.1538461538461538,2081,0.1461479036449189,21373,0.1257664379611867,93,0.8967353567687799,152393,18.17542999999569,8.810989999998128,3.844718000000285,18998,605,2982,116,27423,57901,0,0,6,0,0,0,0,3,169942,0.0684704193195325,11636,0,0,0,0,0,0,0,0,0,0,2720,5238,1248,3825,0.0017300020006825,294,42575,0,1,0,14239,61264,0.0007120076261312,121,48,0,0.0050605500700238,860,17685,212,16,24,1083,8,5,50000,1,0,0,53,0,0,52,0.001266608676185,64,15,30286,2650,169942,0,0,0,5,2,75,3136,0,0,0,138,3326,2660,0.01957138317779
bloxflip_crash-1.0.6,pypi,0,0,22,3,0,675,0,0,1,185,8,0,21,1833,0,0,0,0,8,0,20,18725,1668,2,756,8,115,101,6,0,3,0.0009400263207369,0,0,20,15,0,0.0,5,0.25,101,0.0564561207378423,2003,0.0941436360218086,8,0.8801936454220718,18727,8.750173999999788,-1.0,4.200214999999844,2751,48,504,23,5852,6883,0,0,2,0,0,0,0,0,21276,0.0783981951494641,1668,0,0,0,0,0,0,0,0,0,0,41,831,262,389,9.400263207369808e-05,2,5538,0,0,0,1789,7556,0.0003760105282947,8,0,0,0.0054051513442376,115,2499,9,0,0,6,0,1,21276,0,0,0,1,0,0,0,1.050126502090161e-09,8,6,950,32,21276,0,0,0,0,0,54,38,0,0,0,30,101,37,0.0047471329197217
coloorama-0.1,pypi,1,0,9,3,0,644,0,0,1,195,5,0,21,1785,0,0,0,0,5,0,20,18188,2059,2,721,5,115,75,7,0,3,0.0009482268158543,0,0,20,15,0,0.0,5,0.25,101,0.0580126364158529,1925,0.0912668310259814,5,0.8624122890195335,18190,8.752112999995006,-1.0,4.044976000004681,2692,48,482,23,5848,6688,0,0,2,0,0,0,0,0,21092,0.0976199506922055,2059,0,0,0,0,0,0,0,0,0,0,28,1022,262,579,9.482268158543523e-05,2,5361,0,0,0,1741,7357,0.0002370567039635,5,0,0,0.0054523041911625,115,2444,9,0,0,3,0,1,21092,0,0,0,1,0,0,0,1.0410447577178336e-09,5,6,765,18,21092,0,0,0,0,0,54,31,0,0,0,30,75,23,0.0035558505594538
discorder-2.8,pypi,1,0,18,19,0,642,0,0,1,194,5,0,23,1853,0,0,0,0,5,0,22,18722,1769,2,814,5,127,94,7,0,3,0.0010260715451704,0,2,22,17,0,0.0,5,0.2272727272727272,101,0.0565193060996082,1982,0.0924397182967212,5,0.8732801641714473,18724,8.605231999987154,-1.0,3.973540999999386,2752,48,522,25,5860,6869,0,0,2,0,0,0,0,0,21441,0.0825054801548435,1769,0,0,0,0,0,0,0,0,0,0,37,877,270,427,9.327923137913344e-05,2,5500,0,0,1,1787,7560,0.0002331980784478,5,0,0,0.0059232311925749,127,2498,25,0,0,3,0,1,21441,0,0,1,1,1,0,0,1.0582704647521771e-09,5,6,924,25,21441,0,0,0,0,0,54,34,0,0,0,32,94,30,0.0043841238748192
discord-webhoook-0.1,pypi,1,0,9,3,0,645,0,0,1,199,5,0,21,1785,0,0,0,0,5,0,20,18189,1891,2,721,5,115,75,7,0,3,0.0009557945041816,0,0,20,15,0,0.0,5,0.25,101,0.0580126364158529,1926,0.0920430107526881,5,0.8693428912783752,18191,8.66798800000106,-1.0,3.998287000009441,2692,48,482,23,5848,6689,0,0,2,0,0,0,0,0,20925,0.0903703703703703,1891,0,0,0,0,0,0,0,0,0,0,28,937,262,492,9.55794504181601e-05,2,5362,0,0,0,1741,7357,0.0002389486260454,5,0,0,0.0054958183990442,115,2444,9,0,0,3,0,1,20925,0,0,0,1,0,0,0,1.032802083609068e-09,5,6,766,18,20925,0,0,0,0,0,54,31,0,0,0,30,75,23,0.003584229390681
custmtkinter-1.0.0,pypi,1,0,2239,184,20,8824,0,0,13,1352,64,9,93,13126,90,36,20,8,93,90,65,152546,11669,294,4692,121,860,3323,10,0,14,0.000381930570898,0,0,65,55,36,0.4,10,0.1538461538461538,2082,0.1462181332958775,21401,0.1257491715044539,93,0.8963734223329495,152552,19.436156999996456,8.870740999998816,3.884555999997247,18998,632,2982,116,27423,57900,0,0,6,0,0,0,0,3,170188,0.0685653512586081,11669,0,0,0,0,0,0,0,0,0,0,2720,5238,1248,3827,0.0017275013514466,294,42575,0,1,0,14239,61269,0.000710978447364,121,48,0,0.0050532352457282,860,17843,212,16,24,1083,8,5,50000,1,0,0,51,0,0,54,0.0012683822666955,64,15,30285,2650,170188,0,0,0,5,2,74,3136,0,0,0,138,3326,2660,0.0195430935201071
disocrd-webhook-0.1,pypi,1,0,9,3,0,644,0,0,1,196,5,0,21,1785,0,0,0,0,5,0,20,18189,1962,2,721,5,115,75,6,0,3,0.0009525623928367,0,0,20,15,0,0.0,5,0.25,100,0.0574382538770821,1925,0.0916841303105353,5,0.8664031244046485,18191,8.643508000008296,-1.0,3.981281000000308,2692,48,482,23,5848,6689,0,0,2,0,0,0,0,0,20996,0.0934463707372832,1962,0,0,0,0,0,0,0,0,0,0,28,973,262,530,9.525623928367307e-05,2,5362,0,0,0,1741,7357,0.0002381405982091,5,0,0,0.0054772337588112,115,2444,9,0,0,3,0,1,20996,0,0,0,1,0,0,0,1.0363064539074271e-09,5,6,766,18,20996,0,0,0,0,0,54,31,0,0,0,30,75,23,0.0035721089731377
atmodel-0.1.0,pypi,0,0,38,3,0,647,288,0,1,187,8,0,21,1881,0,0,0,0,8,0,20,19469,1841,2,773,10,115,123,8,0,3,0.0009004141905276,0,0,20,15,0,0.0,5,0.25,328,0.1589917595734367,2302,0.1036376733297316,8,0.8765982351881866,19471,4.551825000000008,-1.0,3.9964829999998974,2802,48,568,23,5852,6930,0,0,2,0,0,0,0,0,22212,0.0828831262380695,1841,0,0,0,0,0,0,0,0,0,0,59,917,262,474,9.004141905276428e-05,2,5723,0,0,0,2063,7603,0.0004502070952638,10,0,0,0.0051773815955339,115,2515,9,0,0,4,0,1,22212,0,0,0,1,0,0,0,1.0963249605364599e-09,8,6,997,47,22212,0,0,0,0,0,55,56,0,0,0,30,123,52,0.005537547271745
aioconsole-0.7.1,pypi,0,0,40,3,0,698,0,0,1,187,17,0,21,1853,0,0,0,0,17,0,20,19183,1655,2,813,19,115,161,7,0,3,0.0009178943503602,0,0,20,15,0,0.0,5,0.25,100,0.0552791597567716,2101,0.0964248015053467,17,0.8804901555830924,19185,8.426918000000114,-1.0,3.902701000000208,2782,48,424,23,5725,6989,0,0,2,0,0,0,0,0,21789,0.0759557574923126,1655,0,0,0,0,0,0,0,0,0,0,60,824,262,381,9.178943503602736e-05,2,5673,0,0,0,1809,7670,0.0008719996328422,19,0,0,0.0052778925145715,115,2606,9,0,0,14,0,1,21789,0,0,0,1,0,0,0,1.0754468109136124e-09,17,6,1183,59,21789,0,0,0,0,0,55,56,0,0,0,30,161,64,0.0073890495204002
beamer-0.2.0,pypi,0,0,19,3,0,646,0,0,1,187,8,0,21,1818,0,0,0,0,8,0,20,18567,1814,2,723,12,115,87,7,0,3,0.0009418412997409,0,0,20,15,0,0.0,5,0.25,101,0.0568693693693693,1971,0.0928184600894749,8,0.8744525547445255,18569,4.521623999999974,-1.0,4.01070400000026,2741,48,488,23,5852,6830,0,0,2,0,0,0,0,0,21235,0.0854250058865081,1814,0,0,0,0,0,0,0,0,0,0,37,904,262,460,9.418412997409936e-05,2,5474,0,0,0,1776,7503,0.0005651047798445,12,0,0,0.0054155874735107,115,2484,9,0,0,6,0,1,21235,0,0,0,1,0,0,0,1.0481028515958303e-09,8,6,897,29,21235,0,0,0,0,0,55,35,0,0,0,30,87,34,0.0040970096538733
ascii_art-0.1.0,pypi,0,0,25,3,0,649,0,0,1,186,8,0,21,1822,0,0,0,0,8,0,20,18712,1693,2,755,8,115,112,7,0,3,0.0009395405646638,0,0,20,15,0,0.0,5,0.25,104,0.0583941605839416,1998,0.0938601024099215,8,0.8791281063559919,18714,8.527670999999827,-1.0,3.9156089999996766,2748,48,446,23,5725,6836,0,0,2,0,0,0,0,0,21287,0.0795321087987974,1693,0,0,0,0,0,0,0,0,0,0,45,844,262,400,9.395405646638794e-05,2,5510,0,0,0,1781,7509,0.0003758162258655,8,0,0,0.0054023582468173,115,2525,9,0,0,10,0,1,21287,0,0,0,1,0,0,0,1.0506694326661752e-09,8,6,1030,39,21287,0,0,0,0,0,54,46,0,0,0,30,112,44,0.0052614271621177
advenced-requests-3.0.0,pypi,1,0,74,3,0,783,56,0,1,203,24,0,21,2043,0,0,0,0,24,0,20,21595,1843,2,932,24,115,250,8,0,3,0.0008158936074735,0,0,20,15,0,0.0,5,0.25,160,0.0778210116731517,2430,0.0991310733080406,24,0.8810427120303512,21597,9.50712699998985,-1.0,3.887803999998141,3072,62,460,23,6153,7745,0,0,2,0,0,0,0,0,24513,0.0751845959286909,1843,0,0,0,0,0,0,0,0,0,0,95,913,276,450,8.158936074735855e-05,2,6394,0,0,0,2056,8450,0.0009790723289683,24,0,0,0.0046913882429731,115,2951,9,0,0,20,0,1,24513,0,0,0,1,0,0,0,1.209896175441119e-09,24,6,1511,100,24513,0,0,0,0,0,55,92,0,0,0,30,250,105,0.0101986700934198
discordapi-0.1,pypi,0,0,258,101,5,1545,0,0,4,353,6,1,40,3573,22,9,5,2,6,22,38,38524,3443,75,917,10,254,425,10,0,5,0.0008791208791208,8,0,38,32,9,0.4090909090909091,12,0.3157894736842105,176,0.0514018691588785,4512,0.1043840370156159,6,0.8912897628687102,38526,12.87869999999998,8.89808400000004,3.994656999999961,5233,161,778,43,9035,14135,0,0,2,0,0,0,0,0,43225,0.079652978600347,3443,0,0,0,0,0,0,0,0,0,0,347,1696,466,926,0.0017351069982648,75,11150,0,1,0,3424,15436,0.0002313475997686,10,12,0,0.0058762290341237,254,4863,111,4,6,153,2,22,43225,0,0,0,14,0,0,13,2.133470485030214e-09,6,10,5023,339,43225,0,1,0,5,2,67,416,0,0,0,58,425,348,0.0098322729901677
discord-commands-0.0.1,pypi,1,0,824,68,5,3554,0,0,4,410,16,1,41,5475,22,9,5,2,24,22,42,61966,4194,75,1201,28,306,1273,10,0,5,0.0006196975285872,0,0,42,27,9,0.4090909090909091,15,0.3571428571428571,909,0.1528758829465186,8306,0.1225525636296569,24,0.9143637034304684,61971,20.733443000004627,8.996390000000247,3.9870060000102967,7885,240,1468,45,10063,23052,0,0,5,0,0,0,0,0,67775,0.0618812246403541,4194,0,0,0,0,0,0,0,0,0,0,1013,2069,482,1232,0.00110660272962,75,16894,0,1,0,5946,24462,0.0004131316857248,28,12,0,0.0045149391368498,306,7065,78,4,6,395,2,2,50000,1,0,0,14,0,0,13,3.345192889586678e-09,16,12,12869,983,67775,0,0,0,5,2,70,1163,0,0,0,59,1273,992,0.0187827369974179
coloramqs-1.0.0,pypi,1,0,2239,184,20,8825,0,5,13,1337,64,9,93,13123,88,36,20,8,93,88,65,152645,11644,294,4828,121,860,3323,11,0,14,0.0003814598762896,0,0,65,55,36,0.4090909090909091,10,0.1538461538461538,2081,0.146199241253337,21505,0.126204532917053,93,0.8958497165459689,152651,18.463451999996323,8.94185099999595,3.908687999995891,18988,674,2982,116,27419,57895,0,0,6,0,0,0,0,3,170398,0.0683341353771758,11644,0,0,0,0,0,0,0,0,0,0,2720,5234,1248,3823,0.0017253723635253,294,42580,0,1,0,14234,61297,0.0007101022312468,121,48,0,0.0050470075939858,860,17959,212,16,24,1083,8,5,50000,1,0,0,53,0,0,52,0.0012703627619613,64,15,30285,2650,170398,0,0,0,5,2,75,3136,0,0,0,138,3326,2660,0.0195190084390661
capmonstercloudclouidclient-1.0.0,pypi,1,0,2239,184,20,8825,0,0,13,1317,64,9,93,13122,89,36,20,8,93,89,65,152312,11621,294,4632,121,860,3323,10,0,14,0.0003826996220105,0,0,65,55,36,0.4044943820224719,10,0.1538461538461538,2082,0.1462694955739778,21346,0.1256785558682571,93,0.896800631159992,152318,18.22172700001101,8.921148000008543,3.911416000002646,18988,619,2982,116,27418,57895,0,0,6,0,0,0,0,3,169846,0.0684208047289897,11621,0,0,0,0,0,0,0,0,0,0,2720,5234,1248,3820,0.001730979828786,294,42580,0,1,0,14234,61283,0.0007124100655888,121,48,0,0.0050634103835238,860,17644,212,16,24,1083,8,5,50000,1,0,0,52,0,0,53,0.0012661725231341,64,15,30285,2650,169846,0,0,0,5,2,73,3136,0,0,0,138,3326,2660,0.019582445273954
arg-0.0.1,pypi,0,0,17,3,0,624,0,0,1,184,5,0,21,1781,0,0,0,0,5,0,20,18222,1655,2,727,5,115,83,7,0,3,0.0009648784253184,0,0,20,15,0,0.0,5,0.25,100,0.0575705238917674,1933,0.0932554998070243,5,0.8791972211501351,18224,8.315056999999797,-1.0,3.9190759999992224,2696,48,440,23,5725,6668,0,0,2,0,0,0,0,0,20728,0.0798436896950984,1655,0,0,0,0,0,0,0,0,0,0,36,826,262,382,9.6487842531841e-05,2,5358,0,0,0,1737,7341,0.0002412196063296,5,0,0,0.0055480509455808,115,2465,9,0,0,3,0,1,20728,0,0,0,1,0,0,0,1.023078686519655e-09,5,6,862,24,20728,0,0,0,0,0,54,33,0,0,0,30,83,29,0.0040042454650714
